state,latitude,longitude,stars,open,alcohol,noiseLevel,attire,priceRange,delivery,ambience,parking,dietaryRestrictions,waiterService,smoking,caters,recommendedFor,goodForGroups,goodForKids,outdoorSeating
WI,3,2,1.5,True,none,,,2.0,True,,,,,,False,,,,False
AZ,1,1,3.5,True,none,,,1.0,,,['lot'],,,,,,,,False
AZ,1,1,5.0,True,none,,,2.0,,,['lot'],,,,,,,,False
NC,1,2,3.5,True,none,,,2.0,,,[],,,,,,,,False
AZ,1,1,4.5,True,none,,,2.0,,,[],,,,,,,,False
AZ,1,1,3.5,True,none,,,1.0,,,['lot'],,,,,,,,False
AZ,1,1,4.0,True,none,,,2.0,,,[],,,,,,,,False
AZ,1,1,2.0,True,none,,,,True,,,,,,False,,False,,False
AZ,1,1,5.0,True,none,,,2.0,,,[],,,,,,,,False
AZ,1,1,3.5,True,none,,,2.0,,,['lot'],,,,,,,,False
AZ,1,1,5.0,True,none,,,1.0,,,[],,,,,,,,False
AZ,1,1,3.0,True,none,,,2.0,,,['lot'],,,,,,,,False
AZ,1,1,5.0,False,none,,,1.0,,,[],,,,,,,,False
AZ,1,1,2.5,True,none,,,2.0,,,['lot'],,,,,,,,False
AZ,1,1,4.0,True,none,,,2.0,,,[],,,,,,,,False
QC,3,2,4.0,True,none,,,2.0,,,[],,,,,,,,False
QC,3,2,3.5,True,none,,,1.0,,,[],,,,,,,,False
QC,3,2,2.5,True,none,,,1.0,,,[],,,,,,,,False
QC,3,2,5.0,True,none,,,2.0,,,['street'],,,,,,,,False
QC,3,2,3.5,True,none,,,3.0,,,[],,,,,,,,False
QC,3,2,4.5,True,none,,,2.0,,,['street'],,,,,,,,False
QC,3,2,4.0,True,none,,,1.0,,,['street'],,,,,,,,False
QC,3,2,2.0,True,none,,,3.0,,,['lot'],,,,,,,,False
QC,3,2,5.0,True,none,loud,,2.0,,,,,,,,,True,,True
EDH,5,5,3.5,True,none,,,,,,[],,,outdoor,,,,,False
EDH,5,5,4.0,True,none,,,3.0,,,[],,,,,,,,False
EDH,5,5,4.0,True,none,,,3.0,,,[],,True,,,,,,False
EDH,5,5,3.5,True,none,,casual,2.0,False,,,,,,,,,,False
EDH,5,5,4.5,True,none,,,1.0,,,[],,,,,,,,False
AZ,1,1,1.5,True,none,,,2.0,,,[],,,,,,,,False
NC,1,2,5.0,True,none,,,1.0,,,['lot'],,,,,,,,False
PA,2,2,4.0,True,none,,,2.0,,,[],,False,,,,,,False
QC,3,2,4.0,True,none,,,,False,,,,,,,,True,,False
QC,3,2,4.5,True,none,,,1.0,,,['street'],,,,,,,,False
QC,3,2,2.0,False,none,,,2.0,,,['lot'],,,,,,,,False
QC,3,2,3.0,True,none,,,2.0,,,[],,,,,,,,False
QC,3,2,3.5,True,none,average,casual,2.0,,,,,,,,,True,,False
WI,3,2,5.0,True,none,,,2.0,,,['lot'],,,,,,,,False
NC,1,2,3.5,False,none,,,4.0,,,[],,,,,,,,False
NC,1,2,3.5,True,none,,,3.0,,,[],,,,,,,,False
PA,2,2,4.0,False,none,,,2.0,,,[],,,,,,,,False
AZ,1,1,4.5,True,none,,,2.0,,,['lot'],,,,,,,,False
QC,3,2,5.0,True,none,,,2.0,,,[],,,,,,,,False
NC,1,2,5.0,True,none,,,3.0,,,['garage'],,,,,,,,False
ON,3,2,4.0,True,none,,,1.0,,,[],,,,,,,,False
AZ,1,1,4.0,True,none,,,1.0,,,[],,,,,,,,False
WI,3,2,3.5,True,none,,,1.0,,,[],,,,,,,,False
QC,3,2,4.0,True,none,,,1.0,,,[],,,,,,,,False
AZ,1,1,4.5,True,none,,,1.0,,,[],,,,,,,,False
AZ,1,1,4.5,True,none,,,1.0,,,['lot'],,,,,,,,False
IL,2,2,1.0,True,none,,,1.0,,,[],,,,,,,,False
AZ,1,1,3.5,True,none,,,2.0,,,[],,,,,,,,False
NV,1,1,4.5,True,none,,,1.0,,,['street'],,,,,,,,False
NV,1,1,3.0,True,none,,casual,1.0,False,,,,,,,,True,,False
WI,3,2,3.5,True,none,,,1.0,,,[],,,,,,,,False
QC,3,2,3.5,True,none,,,2.0,,,['garage'],,,,,,,,False
NV,1,1,4.0,True,none,,,2.0,,,[],,,,,,,,False
NV,1,1,2.5,True,none,,,2.0,,,[],,,,,,,,False
WI,3,2,4.5,True,none,,,,True,,,,,,True,,False,,False
QC,3,2,4.0,True,none,,,,,,[],,,,,,,,False
AZ,1,1,3.5,False,none,,,2.0,,,[],,,,,,,,False
EDH,5,5,3.5,True,none,,,2.0,,,[],,True,,,,,,False
EDH,5,5,2.0,True,none,average,,2.0,False,,,,,,,,True,,False
QC,3,2,2.5,False,none,,,,,,,,,,,[],,,False
BW,4,5,4.0,False,beer_and_wine,average,,2.0,,,,,,,,,,,True
AZ,1,1,5.0,True,none,,,,,,[],,,,,,,,False
QC,3,2,4.0,True,none,quiet,casual,,False,,,,,,,,,,False
NC,1,2,1.0,True,none,,casual,1.0,False,,,,,,,,,,False
MLN,5,5,4.0,True,none,,,2.0,,,[],,,,,,,,False
AZ,1,1,5.0,True,none,,casual,1.0,,,,,,,,,True,,False
AZ,1,1,3.0,True,none,,,2.0,True,,,,,,,,,,False
SC,1,2,3.5,True,none,quiet,,,False,,,,,,,,False,,False
EDH,5,5,4.0,True,none,,,1.0,,,['street'],,,,,,,,False
QC,3,2,4.0,True,none,,,,,,[],,,,,,,,False
AZ,1,1,4.0,True,none,,,,,,[],,,,,,,,False
AZ,1,1,3.5,True,none,,,1.0,,,,,True,,,,True,,False
NC,1,2,5.0,True,none,average,,,,,,,,,,,,,False
PA,2,2,1.0,True,none,,,,False,,,,,,,,False,,False
QC,3,2,5.0,True,none,,,,False,,,,,,,,,,False
QC,3,2,5.0,True,none,,,,False,,,,,,,,True,,False
QC,3,2,3.0,True,none,,,,False,,,,,,,,,,False
QC,3,2,4.0,True,none,,casual,,False,,,,,,,,True,,False
QC,3,2,2.5,True,none,average,,,,,,,,,,,True,,False
QC,3,2,2.0,True,none,very_loud,,3.0,,,,,True,,,,False,,False
AZ,1,1,2.0,True,none,average,casual,,,,,,,,,,True,,False
AZ,1,1,3.5,False,none,loud,,1.0,,,,,,,,,,,False
EDH,5,5,4.0,True,none,,,2.0,,,,,True,,,,True,,True
EDH,5,5,3.5,True,none,,,3.0,,,,,,,,,True,,False
NV,1,1,3.0,False,none,,,,,,,,,yes,,,,,False
EDH,5,5,3.0,True,none,,,,False,,,,,,,,True,,False
NV,1,1,4.0,True,none,quiet,,,,,,,,,,,,,False
PA,2,2,3.5,True,none,,,1.0,,,,,,,True,,,,False
NC,1,2,4.0,True,none,,,3.0,,,,,,,,,True,,False
QC,3,2,3.0,True,none,,,,,,,,,,,,True,,False
QC,3,2,4.0,True,none,,,,,,,,True,,,,True,,False
QC,3,2,3.0,True,none,quiet,,,,,,,,,,,,,False
QC,3,2,4.5,True,none,,,2.0,,,,,,,,,,,False
QC,3,2,2.5,True,none,,,,True,,,,,,True,,True,,False
ON,3,2,2.5,True,none,,,,,,,,,,,,,,False
EDH,5,5,2.5,True,none,,,1.0,,,,,,,,,,,True
NV,1,1,2.5,False,none,,,1.0,,,,,,,,,,,False
AZ,1,1,3.5,True,none,,,2.0,,,,,,,,,,,True
NC,1,2,3.5,False,none,quiet,casual,,,,,,,,,,,,False
NC,1,2,3.0,True,none,,,,,,,,,,,,False,,False
PA,2,2,4.5,True,none,,,,False,,,,,,,,,,False
NV,1,1,3.5,False,none,,,2.0,,,,,,,,,,,False
AZ,1,1,4.0,True,none,average,,4.0,,,,,,,,,True,,False
NC,1,2,4.5,True,none,,,2.0,,,,,,,True,,,,False
PA,2,2,3.0,True,none,,,,True,,,,,,,,,,False
QC,3,2,2.5,True,none,,,,,,,,,,,,,,False
QC,3,2,2.5,True,none,,,,,,,,,,,,,,False
EDH,5,5,3.5,False,none,,,2.0,,,,,True,,,,,,False
EDH,5,5,3.5,False,none,,,,,,,,,,,,,,False
NV,1,1,4.5,False,none,,,2.0,,,,,,,,,,,False
QC,3,2,4.0,False,none,,,2.0,,,,,,,,,,,False
AZ,1,1,5.0,True,none,,,2.0,,,,,,,,,,,False
AZ,1,1,4.5,True,none,,,2.0,,,,,,,,,,,False
AZ,1,1,3.0,True,none,,,1.0,,,,,,,,,,,False
QC,3,2,4.0,True,none,,,1.0,,,,,True,,,,,,False
AZ,1,1,3.5,False,none,,,,,,,,,,,,,,False
NV,1,1,4.5,True,none,,,1.0,,,,,,,,,,,False
QC,3,2,4.5,True,none,,,2.0,,,,,,,,,,,False
NV,1,1,5.0,True,none,,,,,,,,,,,,,,False
AZ,1,1,5.0,True,none,,,,,,,,,,,,,,False
EDH,5,5,2.5,True,none,,,1.0,,,,,,,,,,,False
AZ,1,1,3.5,True,none,,,1.0,,,,,,,,,,,False
EDH,5,5,3.5,True,none,,,,False,,,,,,,,,,False
PA,2,2,2.5,False,none,,,,,,,,,,,,,,False
NV,1,1,1.5,True,none,,,,,,,,,,,,,,False
EDH,5,5,4.0,False,none,,,2.0,,,,,,,,,,,False
QC,3,2,2.0,True,none,,,,,,,,,,,,,,False
EDH,5,5,3.5,True,none,,,2.0,,,,,,,,,,,False
AZ,1,1,4.5,True,none,,,1.0,,,,,,,,,,,False
PA,2,2,5.0,True,none,,,,,,,,,,,,,,False
AZ,1,1,3.5,True,none,,,,,,,,,,,,,,False
QC,3,2,2.0,True,none,,,,,,,,,,,,,,False
QC,3,2,3.5,True,none,,,,,,,,,,,,,,False
QC,3,2,3.0,True,none,,,,,,,,,,,,,,False
QC,3,2,2.0,True,none,,,,,,,,,,,,,,False
QC,3,2,3.0,True,none,,,,,,,,,,,,,,False
QC,3,2,3.5,True,none,,,,,,,,,,,,,,False
ON,3,2,3.0,True,none,,,,,,,,,,,,,,False
EDH,5,5,3.5,True,none,,,,,,,,,,,,,,False
NC,1,2,4.0,True,none,,,,,,,,,,,,,,False
AZ,1,1,4.5,False,none,,,,,,,,,,,,,,False
NV,1,1,3.5,True,none,,,,,,,,,,,,,,False
AZ,1,1,4.0,True,none,,,,,,,,,,,,,,False
QC,3,2,2.5,True,none,,,,,,,,,,,,,,False
AZ,1,1,1.5,True,none,,,,,,,,True,,,,,,False
AZ,1,1,2.0,False,full_bar,average,casual,2.0,True,[],[],,True,outdoor,True,['dinner'],True,,True
QC,3,2,2.0,True,full_bar,very_loud,casual,2.0,False,[],[],,True,outdoor,True,[],True,,True
EDH,5,5,3.5,True,full_bar,average,casual,2.0,False,['casual'],[],['vegan'],True,,True,['dinner'],True,,False
NC,1,2,4.0,False,full_bar,very_loud,casual,2.0,False,[],['street'],,True,outdoor,,[],True,,False
BW,4,5,4.0,True,full_bar,loud,casual,1.0,False,[],['street'],,False,outdoor,,,True,,True
IL,2,2,4.0,True,none,,casual,1.0,False,[],['street'],,True,,,['lunch'],True,True,False
QC,3,2,4.0,True,full_bar,quiet,,3.0,,[],[],,True,no,,[],False,,True
EDH,5,5,3.5,False,full_bar,average,,2.0,False,[],[],,True,outdoor,,[],True,,True
PA,2,2,3.0,False,none,average,casual,2.0,False,['casual'],['street'],,False,,,['dinner'],True,False,True
EDH,5,5,4.0,True,none,average,casual,2.0,True,['casual'],['street'],,True,,False,['latenight'],True,,False
SC,1,2,3.5,False,full_bar,average,casual,2.0,False,['casual'],['lot'],,True,,True,['dinner'],True,,True
AZ,1,1,1.5,True,full_bar,average,casual,1.0,False,[],[],,False,,False,[],True,,False
NC,1,2,3.5,True,none,very_loud,casual,1.0,True,[],[],,False,,False,[],False,,False
WI,3,2,4.0,True,none,quiet,casual,1.0,False,[],['lot'],,False,,False,['dinner'],True,,False
PA,2,2,4.5,True,none,average,casual,1.0,False,[],['street'],,False,,True,['lunch'],True,,False
NC,1,2,2.0,True,none,quiet,casual,1.0,False,[],[],,False,,False,[],True,,False
WI,3,2,4.0,True,none,average,casual,1.0,True,[],[],,False,,False,"['lunch', 'dinner']",False,,False
WI,3,2,3.0,True,none,average,casual,3.0,True,[],['lot'],,False,,,[],True,,False
AZ,1,1,3.5,True,none,average,casual,1.0,False,['divey'],['lot'],,False,,False,['lunch'],True,,True
AZ,1,1,2.5,True,none,average,casual,1.0,False,[],[],,False,,False,[],True,,False
AZ,1,1,3.0,True,none,average,casual,2.0,False,[],[],,False,,False,"['lunch', 'dinner']",True,,False
NV,1,1,2.5,True,none,quiet,casual,1.0,True,['divey'],['lot'],,False,,True,"['latenight', 'lunch', 'dinner']",False,True,False
AZ,1,1,3.5,False,beer_and_wine,loud,casual,1.0,False,[],['lot'],,True,,,['dinner'],True,,False
QC,3,2,4.5,True,full_bar,quiet,casual,3.0,False,[],['street'],,True,,False,[],True,,False
QC,3,2,4.0,True,none,average,casual,2.0,True,[],['street'],,True,,True,[],True,,True
QC,3,2,2.5,True,full_bar,quiet,casual,2.0,False,['casual'],"['street', 'lot']",,True,,True,[],True,,True
NV,1,1,4.0,False,none,average,casual,1.0,True,[],[],,False,,False,"['lunch', 'dinner']",True,,False
AZ,1,1,5.0,True,none,average,casual,1.0,False,['casual'],['street'],,True,,True,['lunch'],True,,False
QC,3,2,4.5,True,full_bar,average,casual,3.0,False,['intimate'],['lot'],,False,,,['dinner'],True,,True
NC,1,2,4.5,False,none,quiet,casual,1.0,True,[],['lot'],,False,,,[],True,,True
QC,3,2,4.0,True,none,quiet,casual,1.0,False,[],[],,False,,False,[],True,,False
NC,1,2,4.5,True,none,average,casual,1.0,False,[],[],,False,,False,[],True,,True
PA,2,2,5.0,True,none,loud,casual,1.0,False,[],['street'],,False,,False,[],True,,False
WI,3,2,2.5,True,none,average,casual,2.0,True,[],['lot'],,False,,True,"['latenight', 'lunch', 'dinner']",False,,False
AZ,1,1,4.0,False,none,quiet,casual,1.0,False,[],[],,False,,True,['lunch'],True,,False
AZ,1,1,2.5,True,none,average,casual,1.0,False,[],[],,False,,False,[],True,,False
NV,1,1,4.0,True,none,average,casual,1.0,True,[],[],,True,,False,[],True,,False
NV,1,1,2.5,True,beer_and_wine,average,casual,2.0,True,[],['lot'],,False,,True,"['lunch', 'dinner']",True,,False
NV,1,1,2.0,True,none,loud,casual,1.0,True,[],[],,True,,True,[],False,,False
NV,1,1,3.5,False,full_bar,average,dressy,3.0,False,[],['valet'],,False,,,['dinner'],True,,False
AZ,1,1,4.0,True,none,quiet,casual,1.0,False,['divey'],[],,False,,False,['lunch'],True,,False
NV,1,1,2.0,True,none,loud,casual,1.0,False,[],[],,True,,False,[],True,,False
QC,3,2,2.5,True,beer_and_wine,quiet,casual,2.0,False,[],[],,True,,False,[],True,,True
QC,3,2,3.0,True,full_bar,quiet,casual,2.0,True,[],[],,False,,False,[],True,,True
QC,3,2,3.0,True,none,average,casual,1.0,False,[],['street'],,True,,False,['lunch'],True,,False
QC,3,2,3.0,True,none,quiet,casual,2.0,True,[],[],,True,,False,[],True,,False
QC,3,2,2.0,True,none,very_loud,casual,2.0,False,[],['lot'],,True,,False,[],True,,False
QC,3,2,5.0,True,full_bar,quiet,casual,2.0,False,[],[],,True,,False,[],True,,True
EDH,5,5,4.0,False,full_bar,quiet,dressy,3.0,False,[],['street'],,True,,False,['latenight'],True,,True
QC,3,2,2.5,True,beer_and_wine,quiet,casual,4.0,True,[],['street'],,False,,True,[],True,,False
NC,1,2,3.5,False,none,quiet,casual,1.0,False,['casual'],"['street', 'lot']",,True,,,"['dessert', 'lunch']",False,,False
NC,1,2,4.5,True,beer_and_wine,average,casual,1.0,False,[],[],,True,,False,[],True,,True
AZ,1,1,4.0,True,none,quiet,casual,1.0,True,[],[],,True,,,"['lunch', 'dinner']",False,,False
EDH,5,5,3.5,True,none,average,casual,2.0,False,[],[],,True,,False,"['lunch', 'dinner']",True,,False
QC,3,2,4.0,True,beer_and_wine,average,casual,1.0,,['casual'],['street'],,False,,True,"['lunch', 'dinner']",True,,False
ON,3,2,2.0,True,none,average,casual,2.0,True,[],['lot'],,True,,False,[],True,,False
QC,3,2,3.0,True,none,average,casual,2.0,True,[],[],,True,,False,[],True,,False
AZ,1,1,2.0,True,none,quiet,casual,1.0,True,['divey'],['lot'],,False,,True,"['lunch', 'dinner']",True,,False
AZ,1,1,3.0,False,none,quiet,casual,1.0,False,['casual'],['lot'],,True,,False,['dinner'],True,,False
QC,3,2,4.0,True,none,loud,casual,3.0,False,[],[],,False,,False,['dinner'],True,,True
AZ,1,1,1.5,True,none,average,casual,1.0,True,['casual'],['lot'],,False,,True,"['lunch', 'dinner', 'brunch']",True,,False
AZ,1,1,4.0,False,none,average,casual,1.0,False,['casual'],[],,False,,True,['dessert'],True,,True
QC,3,2,4.0,False,none,quiet,casual,2.0,False,[],[],,True,,False,"['lunch', 'dinner']",True,,False
QC,3,2,3.0,False,full_bar,average,casual,2.0,True,[],['street'],,True,,,[],True,,True
NV,1,1,3.5,True,full_bar,average,casual,2.0,False,[],[],,True,,,[],True,,True
QC,3,2,5.0,True,none,average,casual,1.0,False,[],[],,False,,False,['lunch'],True,,True
NV,1,1,2.0,True,none,average,casual,1.0,False,[],[],,False,,False,[],False,,False
AZ,1,1,5.0,True,none,quiet,casual,1.0,False,[],[],,True,,False,[],True,,True
NV,1,1,2.5,True,beer_and_wine,average,casual,1.0,True,['casual'],[],,False,,True,['lunch'],True,,True
AZ,1,1,4.0,True,beer_and_wine,average,casual,2.0,True,['casual'],[],,True,,True,[],True,,True
PA,2,2,3.0,False,beer_and_wine,quiet,casual,1.0,,[],['lot'],,True,,,['lunch'],True,True,False
PA,2,2,3.5,False,none,,casual,1.0,False,[],['street'],,False,,,['breakfast'],False,True,False
AZ,1,1,3.5,True,none,average,casual,1.0,False,[],[],,False,,,[],True,,False
AZ,1,1,2.5,True,none,average,casual,1.0,False,[],[],,True,,,[],True,,False
NV,1,1,2.0,True,none,average,casual,2.0,True,[],['lot'],,True,,,[],True,,False
PA,2,2,3.5,True,beer_and_wine,average,casual,1.0,True,[],[],,False,,,[],False,,False
NC,1,2,4.0,True,none,quiet,casual,1.0,False,[],[],,True,,False,[],True,,False
WI,3,2,3.0,True,full_bar,average,casual,2.0,False,[],['lot'],,False,,,['dinner'],True,,False
AZ,1,1,3.0,True,none,quiet,casual,2.0,False,[],[],,True,,,[],True,,False
AZ,1,1,4.0,False,none,,casual,1.0,True,[],['lot'],,False,,True,['lunch'],True,,False
AZ,1,1,4.0,True,none,average,casual,1.0,False,[],[],,True,,,[],True,,True
QC,3,2,4.0,True,full_bar,average,dressy,2.0,False,[],[],,False,,,[],True,,True
QC,3,2,4.0,True,full_bar,quiet,casual,2.0,True,[],['street'],,True,,,"['lunch', 'dinner']",False,,True
QC,3,2,4.0,True,none,quiet,casual,3.0,True,[],[],,True,,True,[],True,,False
QC,3,2,4.5,True,full_bar,average,casual,3.0,False,['casual'],[],,True,,True,[],True,,True
QC,3,2,2.5,True,none,average,casual,2.0,True,['casual'],[],,False,,,"['lunch', 'dinner']",True,,False
QC,3,2,4.5,True,none,average,casual,2.0,True,[],['lot'],,True,,,['lunch'],False,,False
QC,3,2,3.5,True,beer_and_wine,quiet,casual,2.0,False,[],[],,True,,,[],True,,False
ON,3,2,3.5,True,full_bar,quiet,casual,2.0,False,[],['street'],,,,False,['dinner'],True,,True
ON,3,2,3.5,True,full_bar,,casual,2.0,,[],[],,True,outdoor,,,False,,True
ON,3,2,3.5,True,beer_and_wine,average,casual,2.0,,['casual'],['lot'],,True,,True,[],True,,False
EDH,5,5,3.5,False,beer_and_wine,quiet,casual,1.0,False,[],['street'],,True,,,"['lunch', 'breakfast', 'brunch']",True,,False
AZ,1,1,3.5,True,none,average,casual,1.0,False,[],['street'],,True,,True,['dessert'],True,,False
QC,3,2,4.5,True,full_bar,quiet,dressy,3.0,False,['trendy'],['lot'],,True,,False,['dinner'],True,,True
AZ,1,1,3.0,True,none,very_loud,casual,1.0,False,[],['lot'],,False,,,['lunch'],True,,False
AZ,1,1,4.0,True,none,average,casual,2.0,True,[],['lot'],,True,,True,[],True,,False
QC,3,2,4.0,False,full_bar,average,casual,2.0,False,['casual'],['street'],,False,,False,['dinner'],True,,False
QC,3,2,3.5,True,beer_and_wine,average,casual,1.0,True,[],['street'],,True,,False,"['lunch', 'dinner']",True,,True
QC,3,2,4.0,True,full_bar,quiet,casual,2.0,True,[],[],,True,,,['lunch'],True,,False
WI,3,2,4.5,False,full_bar,quiet,casual,1.0,True,['casual'],['lot'],,True,,,[],True,,False
QC,3,2,4.0,True,full_bar,very_loud,dressy,3.0,False,[],['street'],,True,,False,"['dessert', 'dinner']",True,,False
WI,3,2,3.5,False,beer_and_wine,quiet,casual,2.0,False,[],[],,True,,True,[],False,,True
QC,3,2,4.0,True,none,quiet,casual,2.0,False,['intimate'],['street'],,True,,False,['dinner'],True,,True
ON,3,2,5.0,True,full_bar,average,casual,3.0,False,[],['street'],,False,,True,['dinner'],True,,False
AZ,1,1,2.0,True,none,quiet,casual,1.0,False,[],[],,True,,,[],False,,True
QC,3,2,2.0,True,none,quiet,casual,2.0,False,[],[],,True,,False,[],True,,True
AZ,1,1,3.5,True,full_bar,loud,casual,4.0,False,[],[],,True,,False,[],True,,True
PA,2,2,2.5,True,none,average,casual,1.0,False,[],[],,True,,,[],True,,False
QC,3,2,4.5,True,none,quiet,casual,2.0,False,['casual'],['street'],,True,,True,"['dessert', 'lunch', 'dinner', 'brunch']",True,,False
QC,3,2,4.0,True,beer_and_wine,average,casual,2.0,False,[],[],,False,,False,[],True,,True
QC,3,2,4.5,True,none,average,casual,1.0,False,[],[],,True,,True,[],True,,True
QC,3,2,4.0,True,full_bar,average,casual,2.0,False,['casual'],['street'],,True,,,['dinner'],True,,True
AZ,1,1,3.5,True,full_bar,average,casual,2.0,False,['casual'],[],,True,,,['dinner'],True,,False
QC,3,2,3.0,True,full_bar,average,casual,4.0,False,[],[],,False,,,[],True,,False
AZ,1,1,2.0,True,none,average,casual,1.0,True,[],[],,True,,,[],True,,False
AZ,1,1,2.0,True,none,average,casual,2.0,False,[],[],,,,False,[],True,,False
PA,2,2,4.0,True,none,average,casual,2.0,False,[],['street'],,True,,,[],True,,False
AZ,1,1,1.5,True,none,,casual,1.0,True,[],[],,False,,False,[],False,,False
AZ,1,1,2.5,True,none,average,casual,1.0,False,[],[],,False,,,[],True,,False
AZ,1,1,2.5,True,none,quiet,casual,1.0,False,[],[],,True,,,[],True,,False
AZ,1,1,3.5,True,none,,casual,1.0,False,[],[],,True,,,[],True,,False
AZ,1,1,4.0,False,full_bar,,casual,1.0,False,[],['lot'],,False,,,['dinner'],True,,False
IL,2,2,4.5,True,none,,casual,1.0,False,[],[],,True,,,[],True,,False
NC,1,2,3.5,False,full_bar,loud,casual,2.0,False,[],['lot'],,True,,,['dinner'],True,,True
QC,3,2,4.0,True,full_bar,average,casual,2.0,False,['casual'],['street'],,True,,,"['lunch', 'dinner']",True,,True
EDH,5,5,3.5,True,full_bar,quiet,dressy,3.0,False,[],[],,True,,True,[],,,False
EDH,5,5,4.5,True,full_bar,quiet,casual,2.0,False,[],['street'],,True,,,['dinner'],True,,False
EDH,5,5,4.5,True,none,average,casual,2.0,True,[],[],,True,,,[],True,,False
NV,1,1,3.0,False,none,,casual,1.0,False,[],['lot'],,True,,,"['lunch', 'dinner']",True,,False
NV,1,1,4.0,False,beer_and_wine,,casual,2.0,False,[],['lot'],,True,,,"['lunch', 'dinner']",True,,False
QC,3,2,4.5,True,beer_and_wine,average,dressy,3.0,False,[],[],,False,,,[],True,,False
QC,3,2,4.5,True,none,quiet,casual,2.0,False,[],[],,False,,False,[],True,,False
NC,1,2,2.5,True,none,,casual,1.0,False,[],[],,True,,,[],True,,False
PA,2,2,3.0,True,none,average,casual,2.0,True,[],['lot'],,True,,,['lunch'],True,,False
QC,3,2,4.5,True,full_bar,average,dressy,3.0,False,[],['street'],,True,,False,[],True,,False
NC,1,2,3.5,False,beer_and_wine,average,casual,1.0,False,['casual'],['lot'],,True,,,['lunch'],True,,True
WI,3,2,3.0,False,beer_and_wine,quiet,casual,2.0,True,['casual'],['lot'],,True,,,[],False,,True
AZ,1,1,3.5,True,none,average,casual,1.0,False,[],[],,True,,,[],True,,False
NC,1,2,3.5,True,none,average,casual,1.0,True,[],[],,,,,[],True,,False
NC,1,2,4.5,True,none,quiet,casual,1.0,False,[],['lot'],,True,,,['lunch'],True,,True
QC,3,2,4.5,True,none,quiet,casual,2.0,False,[],[],,True,,True,['brunch'],True,,False
ON,3,2,5.0,True,full_bar,quiet,casual,3.0,True,[],[],,True,,,[],True,,False
BW,4,5,4.0,True,full_bar,average,casual,2.0,False,,[],,True,no,,[],True,,True
QC,3,2,3.0,True,none,average,casual,2.0,False,[],[],,True,,,['brunch'],True,,False
NC,1,2,3.5,True,none,average,casual,1.0,False,[],[],,True,,,[],True,,False
PA,2,2,2.5,True,full_bar,loud,casual,1.0,False,[],[],,True,,,[],True,,False
NV,1,1,3.5,False,none,average,casual,2.0,True,[],[],,True,,,[],True,,False
MLN,5,5,4.0,True,full_bar,average,casual,2.0,False,[],[],,False,,,[],True,,True
WI,3,2,2.0,True,none,average,dressy,1.0,False,[],[],,False,,False,[],,,False
AZ,1,1,2.5,True,none,average,casual,2.0,True,[],[],,False,,,[],True,,True
PA,2,2,2.0,True,none,,casual,2.0,True,[],[],,True,,,[],True,,False
QC,3,2,4.0,True,none,average,casual,2.0,True,[],[],,True,,,[],True,,False
QC,3,2,3.0,True,none,quiet,casual,3.0,,[],[],,True,,,[],True,,False
EDH,5,5,4.0,False,full_bar,average,casual,2.0,True,,[],['vegan'],False,,,[],True,,False
EDH,5,5,4.5,True,none,loud,casual,2.0,True,[],[],,False,,,[],True,,False
AZ,1,1,3.5,False,none,,casual,1.0,False,[],['lot'],,True,,,['lunch'],True,,True
EDH,5,5,4.0,True,beer_and_wine,average,casual,2.0,False,[],[],,True,,,['dinner'],True,,False
QC,3,2,4.0,True,full_bar,average,casual,2.0,True,[],[],,False,,True,[],True,,False
EDH,5,5,4.5,True,none,,casual,2.0,True,[],[],,True,,True,[],True,,False
QC,3,2,4.0,False,full_bar,average,casual,3.0,False,[],[],,True,,False,[],True,,True
AZ,1,1,3.0,False,full_bar,average,casual,2.0,False,[],['lot'],,False,,,[],True,,True
NV,1,1,5.0,False,none,quiet,casual,2.0,False,[],[],,False,,,[],False,,False
QC,3,2,3.5,True,none,quiet,casual,1.0,,[],[],,True,,False,['lunch'],False,,False
AZ,1,1,3.5,False,none,very_loud,casual,2.0,True,[],[],,True,,True,[],True,,True
WI,3,2,4.5,False,none,quiet,casual,1.0,False,['casual'],['lot'],,,,,['lunch'],True,,False
NC,1,2,2.0,True,full_bar,loud,,3.0,,[],[],,True,no,,,True,,False
AZ,1,1,3.5,False,full_bar,average,casual,1.0,False,[],[],,True,,True,[],True,,False
NV,1,1,1.5,False,full_bar,very_loud,casual,2.0,False,,[],,True,yes,,[],True,,False
AZ,1,1,4.5,True,full_bar,average,casual,2.0,False,[],[],,True,,True,,True,,False
QC,3,2,3.0,True,full_bar,average,casual,2.0,,[],[],,True,,,[],True,,True
QC,3,2,3.0,True,none,average,casual,1.0,True,[],[],,True,,,[],,,False
EDH,5,5,3.0,True,none,average,casual,1.0,True,[],[],,True,,,[],True,,True
EDH,5,5,4.0,True,none,loud,casual,2.0,,[],['street'],,,,False,[],True,,False
PA,2,2,3.5,False,full_bar,average,,1.0,,[],[],,True,no,,,True,,False
MLN,5,5,4.0,True,none,average,casual,1.0,True,[],[],,,,,[],,,False
EDH,5,5,4.0,True,full_bar,loud,,2.0,,[],[],,,outdoor,,,True,,False
PA,2,2,3.0,True,full_bar,loud,,2.0,,[],[],,,,,,False,,True
QC,3,2,2.0,True,none,average,casual,4.0,False,[],[],,True,,,[],True,,True
NC,1,2,3.5,True,none,,casual,2.0,False,[],[],,True,,,[],True,,False
